customer_id,signup_date,last_activity_ts,plan_type,monthly_data_gb,avg_call_minutes,num_support_tickets_last_3m,num_dropped_calls_last_30d,payment_method,auto_pay,last_bill_amount,is_promo,city,region,device_type,contract_type,data_overage_gb_last_3m,intl_call_minutes_last_3m,complaints_last_3m,net_promoter_score,age,gender,churn
101001,2023-08-09 04:48:54.176440064,2025-06-24 15:45:50.181077760,Standard,15.405085402183282,414.0246063182409,1,2,credit_card,0,121.20044279587248,1,Cairo,Giza,iOS,one-year,0.0,78.31364871468895,1,-9.0,67,M,0
101002,2022-06-14 18:30:47.493054976,2025-05-23 12:38:21.414493440,Standard,9.815641718858256,161.17247789619077,1,3,credit_card,1,96.95078616980679,0,Tanta,Delta,iOS,one-year,2.2456342585809157,34.382160129965065,0,,65,F,0
101003,2022-07-14 12:30:32.446473728,2025-07-08 14:27:01.445248512,Basic,15.309802102953288,307.63551836743665,0,1,,1,119.71406411712836,0,Alexandria,Delta,Android,month-to-month,1.5109335764125715,43.899137729818335,0,-7.0,63,M,0
101004,2024-03-18 10:12:13.153499648,2025-05-08 18:32:01.743557888,Basic,14.160499748879102,19.771987892768863,0,1,cash,1,68.21092539267411,1,Luxor,Giza,iOS,month-to-month,0.0,47.58805899633534,0,-3.0,37,M,1
101005,2023-05-17 18:26:19.308640256,2025-07-11 05:54:52.482466560,Standard,11.335264319950394,303.48879595859665,0,2,credit_card,1,106.02786320651752,0,Aswan,UpperEgypt,Android,one-year,0.0,1.3896331759482976,1,5.0,27,F,0
101006,2025-03-23 04:56:02.012461056,2025-06-24 06:41:14.534565120,Standard,23.05351184956402,100.38763067665963,0,1,debit_card,0,114.12307818602964,1,Alexandria,Giza,Android,one-year,4.01175690286677,26.685612274634597,0,,36,F,0
101007,2023-02-12 13:30:29.688293120,2025-05-11 04:32:12.130869504,Standard,20.90835458201395,208.00261216805936,2,0,credit_card,0,132.75769083963843,0,Alexandria,Delta,iOS,month-to-month,2.630721299932305,25.924420524091413,2,7.0,28,M,0
101008,2024-07-16 07:58:06.868955392,2025-05-08 07:32:53.819908608,Standard,23.592809257811183,144.95802705965997,1,2,credit_card,0,116.5101897786615,1,Asyut,UpperEgypt,Android,month-to-month,3.183125628004348,0.0,0,5.0,31,F,1
101009,2023-08-12 19:46:31.207395328,2025-07-09 01:50:47.847219712,Standard,24.68443019110618,232.7510804040483,1,2,credit_card,1,139.49069829570837,0,Cairo,Cairo,Android,month-to-month,9.183155546374657,49.72430980149961,0,-2.0,66,M,1
101010,2024-04-22 18:11:14.917236480,2025-05-27 22:48:08.933617664,Basic,33.58776376144092,317.1034958694263,0,1,credit_card,1,164.82305231064902,0,Cairo,UpperEgypt,iOS,one-year,5.979032528253073,6.704409104012399,1,-3.0,32,M,0
101011,2024-02-05 19:27:47.853474048,2025-07-21 19:34:42.551378432,Standard,5.9960343299892145,101.41493890183818,1,0,credit_card,1,63.56510768886916,1,Aswan,UpperEgypt,Android,month-to-month,3.2206740475747795,46.99082806156194,0,-4.0,30,M,1
101012,2023-08-27 17:52:59.509624064,2025-07-10 02:39:26.029564672,Basic,6.4326717941165645,221.2416248387489,1,2,wallet,1,83.78835950070199,1,Ismailia,Giza,Android,one-year,0.0,11.04931383307257,0,7.0,32,M,0
101013,2025-04-28 05:28:20.740979200,2025-07-04 05:36:14.617212416,Standard,22.03248552971377,208.93049849471547,0,2,cash,1,138.2273153542016,1,Suez,UpperEgypt,Android,one-year,0.0,81.05282847483198,2,2.0,26,M,0
101014,2023-03-14 15:29:15.803354112,2025-05-26 15:09:43.791172864,Basic,11.937344461029378,376.48389470974996,1,1,credit_card,0,116.10478623393999,0,Giza,Cairo,Android,two-year,0.0,23.036079345820852,0,-9.0,68,F,0
101015,2022-08-15 07:54:49.112235776,2025-07-05 05:20:58.192798976,Basic,11.091691288376097,284.5408806280228,1,2,credit_card,0,113.43025275961116,0,Ismailia,Cairo,Android,month-to-month,0.0,78.02902704057232,0,-10.0,70,M,0
101016,2024-05-15 22:13:36.400241920,2025-07-27 05:30:36.314671616,Standard,10.14933175396913,155.8226309381262,0,1,debit_card,0,97.76402678053687,0,Alexandria,Delta,Android,two-year,4.316434296663438,25.682245041126315,0,-8.0,29,M,1
101017,2024-12-16 08:26:23.060273152,2025-05-09 10:09:50.811444736,Standard,24.024902697995607,212.29644967756803,0,5,credit_card,1,127.70579090299992,0,Ismailia,UpperEgypt,Android,one-year,4.217701143953785,28.66325347890339,0,1.0,64,M,1
101018,2022-02-21 09:41:47.838043648,2025-05-31 00:10:01.608758016,Standard,41.783004113197606,374.4883390708425,0,0,cash,0,181.6389643807984,0,Alexandria,Cairo,Android,month-to-month,4.156510984940478,69.16476478773285,1,10.0,33,M,1
101019,2023-07-29 04:20:33.485201920,2025-05-22 14:09:22.903700992,Standard,111.47046874227885,307.1492253419219,0,1,debit_card,1,133.04126480226174,0,Tanta,Delta,Android,month-to-month,0.19622571297033997,7.06081086655173,0,-1.0,41,F,0
101020,2025-02-13 16:57:45.768733696,2025-06-06 04:17:46.668324096,Premium,11.632953411334867,176.5413230075663,0,2,wallet,0,108.34985216928645,0,Luxor,Cairo,Android,month-to-month,3.9286525383381186,31.248930902106945,1,,75,F,1
101021,2024-08-15 06:18:41.157892864,2025-07-08 07:04:13.806903040,Premium,23.3881346654858,228.6343569293529,2,5,credit_card,1,132.5476716519955,0,Tanta,Delta,Android,month-to-month,4.88464413925945,43.48841912008581,0,-1.0,54,M,1
101022,2025-06-20 12:55:22.422789632,2025-06-13 15:07:39.431234048,Premium,6.306609785513892,231.19126812734817,1,1,wallet,0,75.01508222868296,1,Aswan,UpperEgypt,Android,month-to-month,0.0,40.09472442440552,2,4.0,64,F,0
101023,2023-11-10 14:46:13.792196352,2025-06-22 12:10:23.441928704,Standard,2.2896030568201993,206.96144582753556,0,7,cash,1,83.09183644704862,1,Asyut,Alex,Android,month-to-month,0.0,31.075570751106646,0,-10.0,42,F,1
101024,2024-04-22 19:32:55.643343616,2025-05-29 21:39:14.374357248,Standard,,113.18302749426482,1,1,cash,0,81.06373442204742,0,Cairo,Cairo,Android,one-year,9.283677671002685,27.641862275858998,1,,54,M,1
101025,2023-01-22 06:24:56.362734848,2025-05-13 23:58:00.126221824,Standard,5.048313341080353,,0,0,wallet,1,75.59081568094145,1,Suez,Giza,iOS,month-to-month,0.0,51.1610618356264,0,9.0,33,M,0
101026,2025-04-25 00:04:15.810828032,2025-05-25 13:23:22.188676096,Standard,11.950041369681788,361.13594446922997,0,3,debit_card,1,116.6390528517158,1,Mansoura,Alex,Android,month-to-month,0.0,34.41966602640552,0,9.0,60,M,0
101027,2023-04-13 19:27:00.191810560,2025-07-19 02:10:26.778512128,Basic,,219.508441035106,0,1,credit_card,0,134.37694675401883,0,Tanta,Delta,Android,one-year,0.0,54.15946351439234,1,-7.0,75,M,0
101028,2024-08-01 01:52:34.760711168,2025-06-25 10:08:11.948764928,Standard,45.82922936730644,241.73970956312647,2,2,debit_card,1,195.275053001407,0,Mansoura,Alex,Android,two-year,0.0,39.7973678065571,0,10.0,27,M,0
101029,2023-05-30 19:26:27.513029888,2025-06-04 18:35:56.365510144,Basic,27.9756507054722,261.2420517482859,1,1,cash,1,142.20421406157587,1,Luxor,Alex,Android,two-year,0.0,46.25512654866908,1,-8.0,49,M,0
101030,2023-12-19 10:37:35.646854912,2025-07-12 16:06:44.667619840,Basic,5.117132462793304,427.45131157697006,0,3,wallet,0,105.76447668276211,0,Asyut,Delta,Android,two-year,0.0,58.3390773386749,0,-1.0,33,M,1
101031,2024-07-08 03:53:42.480025344,2025-05-06 22:19:19.239097600,Premium,5.447592288196614,250.7099817133569,2,1,debit_card,1,96.0476526246454,0,Aswan,UpperEgypt,Android,two-year,5.25799406597299,22.24795336193309,1,-2.0,54,M,1
101032,2023-10-12 21:48:49.978351872,2025-05-24 08:35:29.479677440,Basic,9.854902331390463,337.5156282866809,0,1,cash,1,119.76372498380822,0,Asyut,Delta,Android,month-to-month,0.0,57.66123411745389,0,4.0,44,M,0
101033,2025-03-04 08:22:54.289641472,2025-05-22 04:04:03.950970880,Standard,36.84717138027858,202.14558623590426,0,0,credit_card,1,160.35137110021535,0,Mansoura,Cairo,Android,month-to-month,0.0,26.07963160446828,1,6.0,41,F,0
101034,2023-06-20 10:44:12.040841472,2025-07-30 15:41:05.831762688,Standard,5.275141270881527,229.24805915980068,0,0,credit_card,1,84.36372362390306,0,Asyut,Cairo,Android,month-to-month,6.291809853200725,0.0,0,2.0,40,F,0
101035,2024-04-06 07:27:23.290187776,2025-07-04 23:03:56.411723520,Basic,,251.0042178488228,1,1,debit_card,1,93.9474954375554,0,Suez,Giza,iOS,two-year,0.0,21.770063634053678,0,6.0,47,F,0
101036,2023-03-14 04:43:25.880808192,2025-06-26 20:04:16.851165184,Premium,10.163304402142755,188.06936465204925,1,2,credit_card,0,99.53646691545477,0,Cairo,Giza,Android,month-to-month,2.257426901358633,11.932440591342921,0,10.0,29,F,0
101037,2023-06-06 05:11:08.044598784,2025-05-01 11:00:24.492132608,Basic,19.103944507365462,233.7025775517634,0,0,credit_card,0,129.3378949656854,1,Giza,Delta,Android,one-year,9.680441378732587,39.38336587769984,0,0.0,34,F,0
101038,2023-07-16 22:39:20.581710848,2025-05-17 22:57:23.344611840,Premium,,321.0440748650616,0,0,cash,0,125.85111638894274,0,Giza,UpperEgypt,Android,month-to-month,4.048484325648612,22.85554768594265,0,2.0,22,M,0
101039,2022-06-10 15:44:00.590045696,2025-06-28 11:16:30.629584384,Standard,21.01783305557848,185.97083511264933,1,3,debit_card,1,117.96721803927818,1,Luxor,Alex,Android,two-year,0.0,33.19680178788643,0,1.0,42,M,0
101040,2022-04-28 03:08:50.336881664,2025-06-04 22:25:12.982337536,Basic,17.685796603353573,250.00712247709106,3,0,debit_card,0,109.50763558192452,0,Asyut,UpperEgypt,iOS,month-to-month,0.0,55.35546074232114,0,-5.0,53,F,0
101041,2024-05-02 09:13:52.192566528,2025-07-25 00:48:39.913788160,Basic,6.141012668267826,306.6986841324746,3,0,credit_card,0,97.22965573932518,1,Mansoura,Alex,Android,two-year,0.5419902211256049,67.14434907966185,1,-1.0,54,M,1
101042,2024-04-17 02:18:27.521056512,2025-07-10 08:30:39.873114112,Basic,16.211548745783993,184.04271609498045,0,1,credit_card,1,99.0295736783378,0,Giza,Delta,Android,two-year,0.0,37.31753397214502,0,1.0,30,M,1
101043,2024-04-26 12:51:24.915999744,2025-06-11 03:49:26.517905408,Basic,30.14058747432812,337.63310340919645,1,1,debit_card,0,148.55365062231786,1,Aswan,Delta,Android,month-to-month,7.88319414649933,57.141247564932556,0,-10.0,65,F,0
101044,2022-01-26 05:48:07.260706304,2025-07-08 22:55:44.653456128,Basic,35.42843551562986,255.8306783769058,0,2,wallet,0,173.1423108724528,1,Asyut,Giza,iOS,one-year,0.0,25.571387634614098,1,-2.0,42,F,0
101045,2023-02-22 00:00:27.483136768,2025-07-29 17:41:33.889229824,Premium,18.82983296584741,,0,1,credit_card,1,119.4288488250787,0,Aswan,Delta,Android,month-to-month,5.199486401750845,0.0,0,-5.0,64,M,0
101046,2022-09-10 14:28:34.315679488,2025-06-12 09:50:44.379387136,Basic,5.150194999539398,89.34817553598282,1,2,cash,1,71.33105575564619,0,Suez,Alex,Android,month-to-month,0.0,0.5169383682134097,0,3.0,65,M,0
101047,2024-09-20 16:47:05.273263872,2025-06-29 02:41:49.777648384,Premium,19.0024083277094,220.1110046389221,1,3,cash,1,122.97060229904574,1,Cairo,Alex,Android,month-to-month,0.0,25.107277319946757,1,-2.0,18,M,0
101048,2025-01-04 00:36:01.951159040,2025-07-24 12:24:41.292199168,Basic,14.13587374886238,279.72739329162425,1,1,cash,0,121.07897539723004,0,Aswan,Giza,Android,one-year,0.0,49.88985243882725,0,-8.0,20,M,0
101049,2022-11-12 00:15:36.724417024,2025-05-23 21:04:25.153593088,Premium,5.696195917108181,389.6276015041974,1,1,debit_card,1,99.85450728258873,0,Suez,Giza,Android,month-to-month,1.0945536805948402,25.178220346704034,0,,49,F,0
101050,2024-05-02 20:14:27.673343232,2025-07-21 13:31:11.544150528,Basic,7.966104488216366,295.43113232892904,0,2,,1,96.28785762409616,0,Alexandria,UpperEgypt,Android,one-year,0.0,59.646998936520276,0,-1.0,66,M,1
101051,2022-06-15 04:42:40.321401088,2025-05-09 23:22:43.365197056,Standard,8.891618565684627,340.09729854226794,0,3,cash,0,103.10224405104545,1,Mansoura,Delta,iOS,one-year,0.0,75.79120516816248,0,3.0,39,M,0
101052,2022-12-18 08:52:28.576708864,2025-06-29 15:46:24.818366976,Standard,22.073072128234543,153.2716341102449,0,1,debit_card,0,129.16191489424386,0,Asyut,Cairo,Android,month-to-month,0.0,7.793130151521751,0,5.0,53,F,0
101053,2022-06-27 01:28:58.802022656,2025-07-12 00:30:23.926907392,Basic,34.645478744114484,239.85420034776365,1,1,credit_card,0,160.0540358582829,0,Mansoura,Alex,Android,month-to-month,1.2827252854633322,83.12151803583765,0,10.0,53,M,0
101054,2022-12-29 01:20:40.037039616,2025-06-26 13:03:01.915593728,Premium,20.297941885600167,347.65971538630913,1,1,credit_card,1,133.18203975737256,0,Luxor,Delta,FeaturePhone,month-to-month,0.0,0.0,0,2.0,62,F,0
101055,2024-05-11 15:19:32.531378432,2025-06-15 14:08:27.051247872,Basic,22.44727200644048,178.98131596800616,2,0,,0,127.1434830678474,0,Cairo,Delta,Android,month-to-month,0.0,76.22085900315818,1,0.0,69,F,1
101056,2025-03-08 11:41:56.916087296,2025-06-26 19:06:08.627889408,Standard,14.693699321460613,327.2178103178482,1,4,debit_card,1,134.10606293366618,1,Giza,UpperEgypt,Android,two-year,0.0,29.16189516338134,0,,51,F,0
101057,2022-09-16 14:54:24.329017600,2025-05-14 22:52:24.488346112,Standard,10.991228802205878,308.66542916802666,2,1,wallet,1,108.93888007641259,1,Ismailia,Delta,Android,month-to-month,4.788921018172383,24.17890516036183,0,4.0,62,F,0
101058,2023-11-24 05:38:17.747410688,2025-05-20 19:58:48.462272768,Standard,20.5961583111359,271.9778918759856,0,1,credit_card,1,126.53260716800885,0,Aswan,Cairo,iOS,one-year,3.1370664233945678,29.799516992966247,2,-2.0,52,F,0
101059,2024-06-14 16:14:04.095271424,2025-05-25 19:56:15.905240064,Basic,17.812927261267458,223.70378998912201,2,2,credit_card,0,132.4466852960032,0,Ismailia,Alex,Android,two-year,2.9123172095566363,10.000762883779611,1,10.0,37,M,0
101060,2025-05-01 21:10:04.130924288,2025-06-24 23:53:48.422800128,Basic,9.390596745955648,171.0963876342052,0,1,wallet,1,101.22454376631956,0,Cairo,Giza,Android,month-to-month,0.0,67.53888750353627,0,4.0,51,M,0
101061,2024-02-19 01:08:01.246294016,2025-06-10 15:43:03.254984960,Basic,17.17094762360895,392.0303435282651,0,4,credit_card,1,141.60900346383303,0,Giza,Cairo,Android,one-year,0.0,12.699907484282015,0,-5.0,60,F,0
101062,2022-11-22 18:31:01.999657984,2025-05-23 11:48:09.576751360,Basic,15.230965383759722,300.54900141792245,1,2,credit_card,0,114.1268195674516,1,Ismailia,UpperEgypt,Android,two-year,0.0,15.887212615904303,0,9.0,69,F,0
101063,2024-03-09 17:39:16.391154176,2025-07-21 05:14:34.819350784,Basic,12.78186682613902,277.2492899740359,1,1,cash,1,104.88097378999939,0,Ismailia,Cairo,iOS,one-year,0.0,0.0,1,-1.0,23,M,1
101064,2023-02-14 06:24:47.243188224,2025-06-04 09:37:09.924122880,Premium,10.767323523552415,,1,1,wallet,0,83.94227519632858,0,Ismailia,Giza,Android,month-to-month,7.985837199356904,11.733413606579457,0,3.0,37,F,1
101065,2025-05-31 12:22:58.504510208,2025-06-11 00:50:16.929814528,Standard,18.820481244687734,253.02973036719823,1,1,debit_card,0,130.07351125127315,0,Ismailia,Giza,Android,one-year,5.095898318328839,12.493874489374676,0,5.0,25,F,0
101066,2023-05-26 09:16:27.085782528,2025-06-07 16:37:11.917272576,Standard,43.854179895359714,263.1773815976026,1,1,credit_card,0,104.88286688044516,0,Alexandria,Alex,Android,two-year,0.03491672415199387,10.81592275028179,1,3.0,27,M,0
101067,2024-05-25 06:59:19.629180928,2025-05-17 17:43:48.162903808,Basic,41.81223103547126,281.9900547786858,2,1,debit_card,0,168.3224800502945,0,Cairo,Delta,Android,one-year,0.0,25.607370053189342,1,1.0,31,M,0
101068,2022-01-30 15:52:44.197548288,2025-07-07 07:25:56.820251904,Basic,19.93339517053927,308.7472230777547,0,1,cash,0,140.32299105075384,0,Alexandria,Giza,iOS,one-year,0.0,2.1312434653777252,2,5.0,70,F,0
101069,2023-05-26 21:04:59.524096768,2025-06-11 06:11:45.035122688,Standard,18.990929356502463,187.40227793159266,1,1,wallet,1,113.51874355052556,0,Luxor,Delta,Android,one-year,0.0,69.86299224849222,0,8.0,41,F,0
101070,2025-01-22 12:17:53.279190016,2025-05-02 11:53:44.515115264,Basic,13.826128438582137,132.67224276103966,0,2,credit_card,1,96.11990184693161,1,Asyut,Cairo,Android,one-year,2.3769652354739224,26.179984036240388,0,-7.0,71,F,0
101071,2024-02-19 06:15:02.581164288,2025-07-28 16:32:32.117317376,Basic,12.150308777918886,256.7424681018798,2,2,wallet,0,93.94626437897664,0,Cairo,UpperEgypt,Android,month-to-month,2.4142885882056704,39.35085454298714,0,1.0,47,F,1
101072,2023-07-21 21:57:41.696150016,2025-07-15 01:12:21.795849472,Standard,4.364740454877293,110.22261301401906,1,1,debit_card,1,75.87169996344652,1,Suez,UpperEgypt,iOS,two-year,0.0,51.544781327245346,1,2.0,19,M,0
101073,2025-04-10 04:36:44.937742080,2025-07-06 13:37:08.593804800,Standard,9.767369924676036,224.10712040050896,5,2,credit_card,1,100.84329705795564,0,Ismailia,Alex,Android,month-to-month,3.169777165427957,80.62343678495964,0,9.0,41,M,1
101074,2024-12-26 12:54:47.376577024,2025-07-19 22:57:17.460377600,Premium,5.073570923338395,209.26481359105898,0,4,credit_card,0,83.22650824300395,0,Giza,Cairo,Android,one-year,0.0,52.747074185870346,0,2.0,60,M,0
101075,2023-02-16 11:15:57.496771584,2025-07-23 10:13:49.497459968,Basic,5.027062804885577,289.3398553761335,0,2,credit_card,0,88.15573907874472,1,Asyut,Delta,Android,month-to-month,0.0,23.804225524474354,1,-7.0,54,M,0
101076,2023-11-27 09:19:09.932746752,2025-06-01 01:10:38.178108672,Standard,,408.6077628389047,1,1,wallet,0,129.96153645242558,1,Suez,Delta,iOS,one-year,1.3091476675966327,3.1815828934638297,1,6.0,39,F,0
101077,2023-09-18 12:08:01.682598656,2025-06-26 04:59:48.342998784,Basic,28.49021305706021,94.4327500877151,1,0,credit_card,1,121.041865763699,0,Luxor,Delta,iOS,one-year,0.0,38.45236591586554,0,6.0,25,M,0
101078,2024-03-18 07:44:32.004673024,2025-06-26 00:14:51.513813504,Basic,28.417497491201537,431.93480242547207,1,3,cash,1,158.46572803297735,0,Aswan,Giza,Android,one-year,0.0,56.55741532597648,0,7.0,61,M,1
101079,2023-03-03 15:50:31.595107072,2025-05-25 14:11:51.607441664,Standard,9.904380118166474,231.35398727047792,2,1,credit_card,1,103.56240292521113,0,Mansoura,Alex,Android,month-to-month,3.090212544371953,33.54829391845691,0,-6.0,48,F,0
101080,2022-11-08 20:23:41.508502528,2025-05-21 10:04:14.056302592,Basic,6.045870146021538,277.82469457380637,1,1,cash,0,84.78162532912941,0,Luxor,Alex,Android,one-year,0.0,31.630402355896116,0,-7.0,63,F,0
101081,2025-03-11 11:33:59.064881920,2025-05-11 11:30:25.987105280,Standard,11.836970630968693,136.81342739010267,2,1,debit_card,1,84.56811398400954,0,Mansoura,Delta,Android,month-to-month,0.0,35.33711492676012,0,,33,M,0
101082,2025-03-25 18:54:20.378268672,2025-06-30 15:45:56.680500736,Standard,21.954051611011778,329.74972561810563,0,0,wallet,1,146.9122507607747,0,Aswan,Giza,Android,month-to-month,0.0,0.0,0,-2.0,27,M,0
101083,2024-12-12 22:09:35.290199296,2025-07-11 20:16:08.875905536,Basic,25.452977552416467,253.31780290813793,0,0,debit_card,0,143.8057579713821,0,Ismailia,Alex,Android,month-to-month,0.0,33.661713684346594,0,,39,M,0
101084,2025-06-03 04:00:33.818660352,2025-07-10 00:11:03.043584768,Premium,17.03669235665769,245.08260710493704,0,1,cash,0,120.97309541889214,0,Asyut,UpperEgypt,Android,two-year,0.8339592814767729,48.306875241031946,0,6.0,31,F,0
101085,2024-08-09 08:30:01.015545088,2025-05-30 02:20:09.718168064,Standard,18.69279854435801,95.0091908077637,1,2,debit_card,0,107.68751423397194,0,Suez,Alex,Android,two-year,0.17509640744505317,28.857923105311013,1,2.0,47,F,0
101086,2024-09-03 11:31:16.395485440,2025-05-19 21:12:49.499377664,Standard,17.71867494558018,255.90374510779418,4,3,debit_card,1,114.34983470363495,0,Ismailia,Alex,Android,one-year,0.0,58.087745050560656,1,-4.0,47,M,0
101087,2024-08-31 19:51:40.098495744,2025-06-11 17:34:48.381700096,Standard,5.319787010118131,317.66626590532593,3,2,wallet,1,93.04472528554413,0,Aswan,UpperEgypt,Android,one-year,0.0,58.92215265544421,0,-4.0,25,M,1
101088,2023-09-06 17:39:45.623231488,2025-06-20 07:21:50.832759808,Premium,6.436403602196429,231.0977091613449,0,1,debit_card,0,88.56818139952289,1,Tanta,UpperEgypt,iOS,month-to-month,0.0,17.402535053759735,0,-1.0,45,F,0
101089,2023-08-06 21:20:48.686904064,2025-07-24 13:20:39.762796288,Basic,35.396386571464056,343.93594765153205,2,1,wallet,1,179.6542920190565,1,Aswan,Alex,Android,month-to-month,0.0,41.04473310694404,0,-7.0,40,M,0
101090,2022-11-03 18:27:17.681092864,2025-07-20 11:36:34.288693760,Standard,16.992769473123424,340.63161375130903,1,3,credit_card,1,129.95194398263186,0,Tanta,Giza,iOS,one-year,0.0,31.068909201941004,0,-2.0,48,F,0
101091,2024-04-03 10:25:07.207404544,2025-07-24 06:39:24.463852032,Standard,3.6414427201669417,198.71236938073218,1,1,debit_card,1,71.55209601415747,0,Aswan,Cairo,iOS,one-year,3.2002999408766324,0.0,1,3.0,62,M,0
101092,2023-01-05 11:05:00.712551680,2025-07-18 05:22:45.646968832,Basic,19.303128226278407,377.60910870379143,0,3,wallet,1,142.33506925814615,1,Cairo,UpperEgypt,iOS,one-year,0.0,25.320333388403714,0,-1.0,44,M,0
101093,2022-11-26 05:18:43.706008064,2025-07-28 17:47:43.077823488,Basic,8.63538269574265,253.6235971460066,0,1,wallet,1,83.52276805447596,0,Cairo,Alex,iOS,month-to-month,0.0,4.227478175269063,1,0.0,34,M,0
101094,2024-01-19 06:32:39.095865344,2025-06-12 19:49:26.377497344,Premium,26.539238479482187,253.97962006302646,0,2,debit_card,0,139.1826834135335,0,Tanta,Alex,iOS,month-to-month,2.840144856631233,33.34973818219367,0,7.0,70,F,0
101095,2023-06-08 13:08:24.843555840,2025-05-05 08:49:17.336396288,Standard,25.051315572743576,257.9184978082185,0,2,debit_card,0,129.2837516960116,0,Giza,UpperEgypt,Android,month-to-month,1.9907025340889353,47.06876418074117,0,-3.0,62,M,0
101096,2022-10-07 11:31:02.446816512,2025-05-08 16:30:17.881142016,Standard,21.306929911610368,255.5452600752901,0,1,cash,1,121.96502323078916,0,Suez,Giza,Android,one-year,0.0,24.55954212023597,0,-8.0,73,M,0
101097,2024-11-08 02:29:05.285186816,2025-06-05 21:43:46.995719936,Standard,16.886300176809513,39.58933146731934,0,2,credit_card,1,111.58737381307225,0,Giza,Cairo,iOS,month-to-month,0.0,7.499133910452784,1,1.0,31,F,0
101098,2025-01-03 22:44:48.791522560,2025-05-24 16:58:23.151110912,Premium,29.945809623488813,235.15948814482235,1,1,wallet,0,136.61507970183314,0,Tanta,Delta,Android,month-to-month,0.0,35.849156667656665,0,-7.0,53,M,1
101099,2022-08-03 03:39:17.564704768,2025-05-16 15:13:43.772610816,Premium,31.55823506662781,140.88428226700364,1,0,credit_card,1,136.43046344532604,0,Giza,UpperEgypt,Android,one-year,0.0,91.09263615347865,0,8.0,61,M,0
101100,2022-01-10 14:04:31.948515840,2025-07-27 16:40:26.162814464,Standard,8.772917756959362,380.10685617725414,0,1,credit_card,0,114.02619418066949,0,Luxor,Cairo,Android,month-to-month,0.0,0.0,0,-7.0,69,M,0
101101,2023-03-06 05:42:40.591757824,2025-05-18 23:29:11.224358400,Basic,21.18258632685486,376.886639337696,4,0,cash,0,136.88510767166312,0,Ismailia,UpperEgypt,Android,month-to-month,0.0,35.82012708890109,0,5.0,29,M,1
101102,2024-10-15 10:06:43.530997248,2025-07-28 06:18:33.959779328,Basic,10.838226087503491,318.155066596447,1,2,credit_card,1,110.15553372454724,0,Cairo,Alex,Android,one-year,4.54259947069005,16.405388737482582,0,-1.0,32,M,0
101103,2024-12-07 15:00:02.348458496,2025-07-09 23:55:55.773945088,Standard,8.007025043333622,230.92260501288894,3,1,credit_card,0,104.54622017110518,1,Mansoura,Alex,Android,month-to-month,0.0,19.34794766281892,2,0.0,73,M,0
101104,2022-06-26 15:30:33.627300096,2025-06-28 23:12:28.958589184,Premium,31.54377772092772,169.35880507170413,0,2,credit_card,0,151.0323476707971,0,Luxor,UpperEgypt,Android,one-year,0.0,27.382746349476193,1,8.0,50,M,0
101105,2024-09-15 19:50:48.118049280,2025-07-02 04:38:59.509958400,Standard,23.01116377521304,197.39351989795162,0,0,wallet,0,123.5178026273693,0,Tanta,Giza,Android,two-year,0.0,21.398584305176094,0,7.0,26,F,0
101106,2022-05-28 18:06:04.750917888,2025-05-31 11:53:43.103901696,Basic,17.65478929862653,405.41135251408264,0,2,debit_card,1,133.60835266276828,0,Ismailia,Delta,Android,month-to-month,1.8019706334028156,45.04509720684132,0,-7.0,29,M,0
101107,2023-05-14 02:38:17.747222528,2025-06-29 11:18:39.240117760,Basic,9.294082274910267,194.62420907840317,2,2,wallet,0,96.9424746734024,0,Cairo,Cairo,iOS,month-to-month,0.0,23.95524434559674,1,8.0,75,F,0
101108,2025-06-29 05:23:03.897906688,2025-05-18 04:12:58.309794304,Standard,32.03425398158505,61.55237164911489,1,2,credit_card,0,141.3207902481571,1,Tanta,Delta,iOS,one-year,0.0,0.0,0,-4.0,70,F,1
101109,2022-09-03 22:31:24.781371392,2025-07-26 06:27:12.942141952,Premium,8.558711333995468,332.41324067883147,1,2,credit_card,0,104.80412432175594,1,Ismailia,Cairo,Android,one-year,0.43182246341320973,61.991733236548036,0,-3.0,31,M,0
101110,2022-07-16 14:40:33.163820800,2025-05-28 18:21:34.900678912,Basic,7.398490054415241,370.0402490894315,1,0,credit_card,0,108.38512204544053,0,Giza,Cairo,Android,two-year,0.0,58.23196264373702,1,7.0,50,M,0
101111,2023-06-24 21:59:04.530818816,2025-05-24 11:27:06.548919040,Standard,15.256391927523898,382.7372549733218,2,1,credit_card,0,129.30736483917883,0,Cairo,Giza,iOS,month-to-month,0.0,14.831057937164573,0,-7.0,59,F,0
101112,2024-03-02 07:36:03.542127616,2025-07-05 10:14:50.850285824,Standard,21.95181793882768,333.0678403399463,1,1,credit_card,0,137.4485164490228,0,Suez,Giza,Android,two-year,0.0,31.24429837491905,1,-2.0,43,M,0
101113,2025-04-06 07:32:35.445844992,2025-06-30 09:26:19.570164480,Premium,12.515813709924526,,0,3,credit_card,0,111.05979084151826,0,Cairo,Delta,Android,month-to-month,0.0,60.43972693209342,1,-8.0,35,M,0
101114,2025-06-06 12:12:23.285867264,2025-06-11 12:28:04.842127360,Basic,85.45545863869376,254.23472592428334,1,0,debit_card,1,295.002883973336,0,Mansoura,UpperEgypt,Android,month-to-month,0.0,55.82909616326995,1,,58,M,0
